date,t2m,sp,rh,wind_speed,pwv,tp
2022/8/10 9:15,308.58,1000.76,50.51,2.44,50.18,1.00E-05
2022/8/10 9:30,307.72,1000.74,51.04,2.16,50.26,1.00E-05
2022/8/10 9:45,306.86,1000.71,51.58,1.88,50.81,1.00E-05
2022/8/10 10:00,306,1000.69,52.11,1.59,51.19,1.00E-05
2022/8/10 10:15,305.96,1000.95,53.65,1.64,51.98,1.00E-05
2022/8/10 10:30,305.92,1001.22,55.19,1.68,52.24,1.00E-05
2022/8/10 10:45,305.88,1001.48,56.72,1.73,52.49,1.00E-05
2022/8/10 11:00,305.84,1001.75,58.26,1.77,52.69,1.00E-05
2022/8/10 11:15,305.85,1001.63,59.65,1.91,53.25,1.00E-05
2022/8/10 11:30,305.87,1001.51,61.05,2.05,53.64,1.00E-05
2022/8/10 11:45,305.89,1001.38,62.44,2.18,54.02,1.00E-05
2022/8/10 12:00,305.91,1001.26,63.83,2.32,54.46,1.00E-05
2022/8/10 12:15,305.95,1001.49,63.95,2.38,54.56,1.00E-05
2022/8/10 12:30,305.98,1001.72,64.06,2.43,54.05,1.00E-05
2022/8/10 12:45,306.02,1001.95,64.18,2.49,53.1,1.00E-05
2022/8/10 13:00,306.06,1002.18,64.29,2.54,51.22,1.00E-05
2022/8/10 13:15,305.98,1002.21,64.7,2.57,50.12,1.00E-05
2022/8/10 13:30,305.89,1002.24,65.1,2.59,49.66,1.00E-05
2022/8/10 13:45,305.81,1002.27,65.51,2.61,49.51,1.00E-05
2022/8/10 14:00,305.73,1002.3,65.92,2.63,49.52,1.00E-05
2022/8/10 14:15,305.28,1002.32,66.21,2.69,49.38,1.00E-05
2022/8/10 14:30,304.83,1002.34,66.49,2.75,49.43,1.00E-05
2022/8/10 14:45,304.38,1002.37,66.78,2.8,49.11,1.00E-05
2022/8/10 15:00,303.93,1002.39,67.07,2.86,48.7,1.00E-05
2022/8/10 15:15,303.95,1002.37,67.33,2.8,48.47,1.00E-05
2022/8/10 15:30,303.97,1002.35,67.59,2.75,48.16,1.00E-05
2022/8/10 15:45,303.99,1002.33,67.84,2.69,48.16,1.00E-05
2022/8/10 16:00,304.01,1002.32,68.1,2.64,47.81,1.00E-05
2022/8/10 16:15,303.83,1002.2,68.71,2.56,46.99,1.00E-05
2022/8/10 16:30,303.66,1002.09,69.33,2.48,46.45,1.00E-05
2022/8/10 16:45,303.49,1001.98,69.94,2.4,45.82,1.00E-05
2022/8/10 17:00,303.32,1001.87,70.55,2.31,45.04,1.00E-05
2022/8/10 17:15,303.22,1001.82,71.02,2.27,44.49,1.00E-05
2022/8/10 17:30,303.12,1001.78,71.49,2.23,43.88,1.00E-05
2022/8/10 17:45,303.01,1001.73,71.96,2.18,43.49,1.00E-05
2022/8/10 18:00,302.91,1001.68,72.42,2.14,43.18,1.00E-05
2022/8/10 18:15,302.84,1001.66,72.79,2.07,42.59,1.00E-05
2022/8/10 18:30,302.77,1001.63,73.16,2.01,42.41,1.00E-05
2022/8/10 18:45,302.7,1001.6,73.53,1.94,42.61,1.00E-05
2022/8/10 19:00,302.62,1001.58,73.89,1.88,43.04,1.00E-05
2022/8/10 19:15,302.46,1001.56,74.19,1.86,43.01,1.00E-05
2022/8/10 19:30,302.31,1001.55,74.48,1.84,43.09,1.00E-05
2022/8/10 19:45,302.15,1001.54,74.77,1.82,42.76,1.00E-05
2022/8/10 20:00,301.99,1001.53,75.06,1.81,42.26,1.00E-05
2022/8/10 20:15,302.05,1001.56,75.24,1.83,41.76,1.00E-05
2022/8/10 20:30,302.11,1001.58,75.41,1.85,41.37,1.00E-05
2022/8/10 20:45,302.17,1001.61,75.58,1.87,41.09,1.00E-05
2022/8/10 21:00,302.23,1001.64,75.76,1.9,41.24,1.00E-05
2022/8/10 21:15,302.92,1001.73,77.14,1.81,41.37,1.00E-05
2022/8/10 21:30,303.6,1001.81,78.53,1.73,41.55,1.00E-05
2022/8/10 21:45,304.29,1001.9,79.92,1.64,41.43,1.00E-05
2022/8/10 22:00,304.98,1001.99,81.31,1.55,41.7,1.00E-05
2022/8/10 22:15,305.07,1002.19,80.64,1.81,42.24,1.00E-05
2022/8/10 22:30,305.17,1002.39,79.98,2.06,42.78,1.00E-05
2022/8/10 22:45,305.26,1002.59,79.31,2.31,43.66,1.00E-05
2022/8/10 23:00,305.36,1002.79,78.65,2.56,44.14,1.00E-05
2022/8/10 23:15,305.32,1002.84,76.2,2.61,44.76,1.00E-05
2022/8/10 23:30,305.28,1002.89,73.76,2.65,45.1,1.00E-05
2022/8/10 23:45,305.25,1002.94,71.32,2.7,44.94,1.00E-05
2022/8/11 0:00,305.21,1002.99,68.88,2.75,42.92,1.00E-05
2022/8/11 0:15,305.21,1002.96,66.42,2.86,42.95,1.00E-05
2022/8/11 0:30,305.22,1002.92,63.96,2.96,43.08,1.00E-05
2022/8/11 0:45,305.22,1002.89,61.5,3.07,43.33,1.00E-05
2022/8/11 1:00,305.22,1002.85,59.05,3.18,43.67,1.00E-05
2022/8/11 1:15,306.05,1002.95,57.23,3.27,43.3,1.00E-05
2022/8/11 1:30,306.88,1003.06,55.42,3.36,43.36,1.00E-05
2022/8/11 1:45,307.71,1003.16,53.61,3.45,43.72,1.00E-05
2022/8/11 2:00,308.55,1003.27,51.79,3.54,43.84,1.00E-05
2022/8/11 2:15,308.52,1003.29,50.82,3.61,44.04,1.00E-05
2022/8/11 2:30,308.49,1003.31,49.84,3.69,44.24,1.00E-05
2022/8/11 2:45,308.47,1003.33,48.86,3.76,44.37,1.00E-05
2022/8/11 3:00,308.44,1003.35,47.89,3.84,44.6,1.00E-05
2022/8/11 3:15,308.41,1003.32,47.26,3.8,45.21,1.00E-05
2022/8/11 3:30,308.38,1003.28,46.62,3.77,45.63,1.00E-05
2022/8/11 3:45,308.34,1003.25,45.99,3.74,45.94,1.00E-05
2022/8/11 4:00,308.31,1003.21,45.36,3.7,46.18,1.00E-05
2022/8/11 4:15,308.63,1003.06,44.97,3.6,46.85,1.00E-05
2022/8/11 4:30,308.95,1002.9,44.57,3.49,46.52,1.00E-05
2022/8/11 4:45,309.27,1002.75,44.17,3.39,46.31,1.00E-05
2022/8/11 5:00,309.6,1002.59,43.77,3.28,46.36,1.00E-05
2022/8/11 5:15,309.63,1002.54,43.37,3.17,46.26,1.00E-05
2022/8/11 5:30,309.67,1002.49,42.96,3.07,46.59,1.00E-05
2022/8/11 5:45,309.7,1002.43,42.56,2.96,46.9,1.00E-05
2022/8/11 6:00,309.73,1002.38,42.15,2.86,47.55,1.00E-05
2022/8/11 6:15,309.78,1002.2,41.92,2.73,48.07,1.00E-05
2022/8/11 6:30,309.83,1002.03,41.69,2.61,47.98,1.00E-05
2022/8/11 6:45,309.87,1001.86,41.45,2.49,47.45,1.00E-05
2022/8/11 7:00,309.92,1001.69,41.22,2.37,47.79,1.00E-05
2022/8/11 7:15,309.95,1001.49,41.04,2.25,48.36,1.00E-05
2022/8/11 7:30,309.99,1001.3,40.86,2.13,49.05,1.00E-05
2022/8/11 7:45,310.02,1001.11,40.69,2.01,49.7,1.00E-05
2022/8/11 8:00,310.06,1000.92,40.51,1.88,50.72,1.00E-05
2022/8/11 8:15,310.09,1000.83,40.59,1.77,51.06,1.00E-05
2022/8/11 8:30,310.13,1000.74,40.67,1.65,51.16,1.00E-05
2022/8/11 8:45,310.16,1000.65,40.76,1.53,51.15,1.00E-05
2022/8/11 9:00,310.2,1000.56,40.84,1.41,50.89,1.00E-05
2022/8/11 9:15,309.42,1000.54,43.13,1.3,50.79,1.00E-05
2022/8/11 9:30,308.64,1000.53,45.43,1.19,50.82,1.00E-05
2022/8/11 9:45,307.87,1000.52,47.72,1.08,51.18,1.00E-05
2022/8/11 10:00,307.09,1000.51,50.02,0.96,51.13,1.00E-05
2022/8/11 10:15,306.8,1000.61,52.28,1.17,51.36,1.00E-05
2022/8/11 10:30,306.51,1000.71,54.54,1.37,51.72,1.00E-05
2022/8/11 10:45,306.23,1000.82,56.8,1.57,51.94,1.00E-05
2022/8/11 11:00,305.94,1000.92,59.07,1.77,52.02,1.00E-05
2022/8/11 11:15,306.02,1000.88,60.47,1.83,52.28,1.00E-05
2022/8/11 11:30,306.1,1000.83,61.87,1.88,52.65,1.00E-05
2022/8/11 11:45,306.18,1000.78,63.27,1.94,52.95,1.00E-05
2022/8/11 12:00,306.26,1000.74,64.68,1.99,53.12,1.00E-05
2022/8/11 12:15,306.28,1000.92,65.08,2.08,53.01,1.00E-05
2022/8/11 12:30,306.29,1001.11,65.49,2.17,52.26,1.00E-05
2022/8/11 12:45,306.31,1001.3,65.9,2.26,51.12,1.00E-05
2022/8/11 13:00,306.33,1001.48,66.3,2.35,49.69,1.00E-05
2022/8/11 13:15,306.16,1001.54,66.55,2.39,48.88,1.00E-05
2022/8/11 13:30,305.98,1001.6,66.8,2.43,48.72,1.00E-05
2022/8/11 13:45,305.81,1001.65,67.04,2.46,48.97,1.00E-05
2022/8/11 14:00,305.63,1001.71,67.29,2.5,49.34,1.00E-05
2022/8/11 14:15,305.31,1001.73,67.54,2.58,49.54,1.00E-05
2022/8/11 14:30,305,1001.76,67.8,2.65,49.86,1.00E-05
2022/8/11 14:45,304.68,1001.78,68.05,2.73,50.26,1.00E-05
2022/8/11 15:00,304.37,1001.8,68.31,2.8,50.54,1.00E-05
2022/8/11 15:15,304.37,1001.87,68.32,2.79,50.57,1.00E-05
2022/8/11 15:30,304.38,1001.94,68.34,2.77,51,1.00E-05
2022/8/11 15:45,304.38,1002.01,68.35,2.75,51.57,1.00E-05
2022/8/11 16:00,304.39,1002.08,68.37,2.73,51.34,1.00E-05
2022/8/11 16:15,304.39,1002.05,68.58,2.61,50.83,1.00E-05
2022/8/11 16:30,304.4,1002.02,68.79,2.5,50.52,1.00E-05
2022/8/11 16:45,304.4,1001.99,69,2.38,49.54,1.00E-05
2022/8/11 17:00,304.41,1001.96,69.21,2.26,48.8,1.00E-05
2022/8/11 17:15,304.47,1001.87,69.51,2.27,48.51,1.00E-05
2022/8/11 17:30,304.53,1001.78,69.81,2.28,48.18,1.00E-05
2022/8/11 17:45,304.59,1001.69,70.11,2.29,48.26,1.00E-05
2022/8/11 18:00,304.65,1001.6,70.41,2.29,48.53,1.00E-05
2022/8/11 18:15,304.69,1001.63,70.41,2.26,48.08,1.00E-05
2022/8/11 18:30,304.73,1001.66,70.4,2.22,47.58,1.00E-05
2022/8/11 18:45,304.78,1001.69,70.39,2.18,47.07,1.00E-05
2022/8/11 19:00,304.82,1001.72,70.39,2.14,46.62,1.00E-05
2022/8/11 19:15,304.46,1001.66,70.49,2.06,46.67,1.00E-05
2022/8/11 19:30,304.1,1001.61,70.58,1.98,46.95,1.00E-05
2022/8/11 19:45,303.74,1001.56,70.68,1.89,46.54,1.00E-05
2022/8/11 20:00,303.38,1001.51,70.78,1.81,46.31,1.00E-05
2022/8/11 20:15,303.4,1001.59,70.79,1.81,46.19,1.00E-05
2022/8/11 20:30,303.41,1001.66,70.79,1.82,45.9,1.00E-05
2022/8/11 20:45,303.43,1001.74,70.8,1.82,45.75,1.00E-05
2022/8/11 21:00,303.45,1001.82,70.8,1.83,45.7,1.00E-05
2022/8/11 21:15,303.95,1001.91,71.39,1.89,45.58,1.00E-05
2022/8/11 21:30,304.45,1002,71.99,1.95,45.43,1.00E-05
2022/8/11 21:45,304.95,1002.09,72.58,2.02,45.11,1.00E-05
2022/8/11 22:00,305.46,1002.18,73.18,2.08,45.59,1.00E-05
2022/8/11 22:15,305.53,1002.28,72.69,2.24,46.29,1.00E-05
2022/8/11 22:30,305.61,1002.38,72.2,2.41,47.06,1.00E-05
2022/8/11 22:45,305.69,1002.48,71.71,2.57,47.49,1.00E-05
2022/8/11 23:00,305.77,1002.58,71.22,2.73,47.7,1.00E-05
2022/8/11 23:15,305.73,1002.62,69.73,2.8,48.42,1.00E-05
2022/8/11 23:30,305.7,1002.65,68.24,2.86,49,1.00E-05
2022/8/11 23:45,305.66,1002.69,66.75,2.92,49.18,1.00E-05
2022/8/12 0:00,305.62,1002.73,65.26,2.99,45.88,1.00E-05
2022/8/12 0:15,305.57,1002.63,63.27,3.2,45.86,1.00E-05
2022/8/12 0:30,305.53,1002.53,61.29,3.42,45.68,1.00E-05
2022/8/12 0:45,305.48,1002.42,59.3,3.64,45.17,1.00E-05
2022/8/12 1:00,305.43,1002.32,57.32,3.85,45.2,1.00E-05
2022/8/12 1:15,306.26,1002.38,56.44,3.97,45.19,1.00E-05
2022/8/12 1:30,307.08,1002.44,55.57,4.08,45.19,1.00E-05
2022/8/12 1:45,307.91,1002.49,54.7,4.2,45.07,1.00E-05
2022/8/12 2:00,308.73,1002.55,53.82,4.32,44.99,1.00E-05
2022/8/12 2:15,308.72,1002.58,52.98,4.36,44.77,1.00E-05
2022/8/12 2:30,308.71,1002.61,52.14,4.41,44.19,1.00E-05
2022/8/12 2:45,308.7,1002.63,51.3,4.45,43.58,1.00E-05
2022/8/12 3:00,308.68,1002.66,50.45,4.5,43.11,1.00E-05
2022/8/12 3:15,308.68,1002.65,49.66,4.5,42.61,1.00E-05
2022/8/12 3:30,308.68,1002.64,48.87,4.51,42.25,1.00E-05
2022/8/12 3:45,308.68,1002.63,48.08,4.52,42.27,1.00E-05
2022/8/12 4:00,308.68,1002.62,47.29,4.52,42.2,1.00E-05
2022/8/12 4:15,309.13,1002.4,46.63,4.5,42.12,1.00E-05
2022/8/12 4:30,309.57,1002.19,45.97,4.47,42.43,1.00E-05
2022/8/12 4:45,310.01,1001.97,45.31,4.44,42.53,1.00E-05
2022/8/12 5:00,310.46,1001.76,44.65,4.42,42.38,1.00E-05
2022/8/12 5:15,310.48,1001.65,44.14,4.36,42.23,1.00E-05
2022/8/12 5:30,310.51,1001.54,43.62,4.3,42.47,1.00E-05
2022/8/12 5:45,310.54,1001.43,43.11,4.24,42.81,1.00E-05
2022/8/12 6:00,310.56,1001.32,42.6,4.18,43.66,1.00E-05
2022/8/12 6:15,310.6,1001.08,42.28,4.05,44.33,1.00E-05
2022/8/12 6:30,310.64,1000.84,41.96,3.92,44.43,1.00E-05
2022/8/12 6:45,310.67,1000.6,41.64,3.8,44.08,1.00E-05
2022/8/12 7:00,310.71,1000.37,41.32,3.67,44.32,1.00E-05
2022/8/12 7:15,310.76,1000.2,41.09,3.54,44.87,1.00E-05
2022/8/12 7:30,310.8,1000.03,40.86,3.42,45.56,1.00E-05
2022/8/12 7:45,310.85,999.86,40.64,3.3,46.63,1.00E-05
2022/8/12 8:00,310.9,999.69,40.41,3.18,47.76,1.00E-05
2022/8/12 8:15,310.94,999.57,40.92,2.95,48,1.00E-05
2022/8/12 8:30,310.98,999.45,41.42,2.73,48.33,1.00E-05
2022/8/12 8:45,311.02,999.33,41.93,2.5,48.25,1.00E-05
2022/8/12 9:00,311.06,999.2,42.44,2.28,48.3,1.00E-05
2022/8/12 9:15,310.34,999.07,44.82,1.99,48.57,1.00E-05
2022/8/12 9:30,309.62,998.94,47.21,1.71,49.11,1.00E-05
2022/8/12 9:45,308.9,998.8,49.6,1.42,49.58,1.00E-05
2022/8/12 10:00,308.18,998.67,51.99,1.14,49.73,1.00E-05
2022/8/12 10:15,307.78,998.94,53.31,1.2,49.68,1.00E-05
2022/8/12 10:30,307.39,999.2,54.63,1.26,49.98,1.00E-05
2022/8/12 10:45,307,999.47,55.95,1.32,50.31,1.00E-05
2022/8/12 11:00,306.6,999.73,57.28,1.38,50.64,1.00E-05
2022/8/12 11:15,306.63,999.64,59.06,1.46,51.44,1.00E-05
2022/8/12 11:30,306.66,999.55,60.84,1.53,52.15,1.00E-05
2022/8/12 11:45,306.7,999.47,62.61,1.6,52.73,1.00E-05
2022/8/12 12:00,306.73,999.38,64.39,1.68,53.15,1.00E-05
2022/8/12 12:15,306.76,999.59,65.3,1.69,53.05,1.00E-05
2022/8/12 12:30,306.79,999.79,66.2,1.7,52.3,1.00E-05
2022/8/12 12:45,306.83,1000,67.1,1.71,50.87,1.00E-05
2022/8/12 13:00,306.86,1000.21,68.01,1.72,48.72,1.00E-05
2022/8/12 13:15,306.71,1000.26,68.41,1.72,47.58,1.00E-05
2022/8/12 13:30,306.57,1000.31,68.81,1.73,47.21,1.00E-05
2022/8/12 13:45,306.42,1000.36,69.22,1.73,47.24,1.00E-05
2022/8/12 14:00,306.27,1000.41,69.62,1.73,46.95,1.00E-05
2022/8/12 14:15,305.84,1000.47,69.91,1.78,46.6,1.00E-05
2022/8/12 14:30,305.42,1000.53,70.2,1.83,46.36,1.00E-05
2022/8/12 14:45,304.99,1000.58,70.49,1.88,45.85,1.00E-05
2022/8/12 15:00,304.56,1000.64,70.77,1.92,45.16,1.00E-05
2022/8/12 15:15,304.66,1000.65,70.95,2.04,45.41,1.00E-05
2022/8/12 15:30,304.75,1000.65,71.13,2.15,45.7,1.00E-05
2022/8/12 15:45,304.84,1000.66,71.32,2.27,45.82,1.00E-05
2022/8/12 16:00,304.93,1000.67,71.5,2.38,45.29,1.00E-05
2022/8/12 16:15,304.8,1000.63,71.25,2.51,44.93,1.00E-05
2022/8/12 16:30,304.66,1000.59,71,2.64,44.39,1.00E-05
2022/8/12 16:45,304.52,1000.56,70.76,2.77,44,1.00E-05
2022/8/12 17:00,304.39,1000.52,70.51,2.9,43.29,1.00E-05
2022/8/12 17:15,304.36,1000.47,70.15,2.93,42.67,1.00E-05
2022/8/12 17:30,304.33,1000.43,69.79,2.96,42.04,1.00E-05
2022/8/12 17:45,304.31,1000.39,69.42,2.99,41.66,1.00E-05
2022/8/12 18:00,304.28,1000.34,69.06,3.02,41.31,1.00E-05
2022/8/12 18:15,304.28,1000.35,68.97,2.92,41.24,1.00E-05
2022/8/12 18:30,304.28,1000.36,68.88,2.82,41.45,1.00E-05
2022/8/12 18:45,304.29,1000.37,68.8,2.71,41.68,1.00E-05
2022/8/12 19:00,304.29,1000.38,68.71,2.61,41.92,1.00E-05
2022/8/12 19:15,304.13,1000.35,68.9,2.59,42.26,1.00E-05
2022/8/12 19:30,303.98,1000.33,69.08,2.57,42.49,1.00E-05
2022/8/12 19:45,303.82,1000.31,69.27,2.55,42.76,1.00E-05
2022/8/12 20:00,303.67,1000.28,69.46,2.53,42.77,1.00E-05
2022/8/12 20:15,303.72,1000.38,69.64,2.53,42.54,1.00E-05
2022/8/12 20:30,303.76,1000.47,69.83,2.53,42.2,1.00E-05
2022/8/12 20:45,303.81,1000.56,70.01,2.53,41.98,1.00E-05
2022/8/12 21:00,303.86,1000.66,70.2,2.53,41.9,1.00E-05
2022/8/12 21:15,304.35,1000.7,71,2.48,41.98,1.00E-05
2022/8/12 21:30,304.84,1000.75,71.8,2.43,41.86,1.00E-05
2022/8/12 21:45,305.34,1000.8,72.6,2.38,41.9,1.00E-05
2022/8/12 22:00,305.83,1000.85,73.4,2.33,42.59,1.00E-05
2022/8/12 22:15,305.82,1000.91,73.13,2.59,43.51,1.00E-05
2022/8/12 22:30,305.81,1000.97,72.85,2.84,43.95,1.00E-05
2022/8/12 22:45,305.8,1001.03,72.57,3.1,44.26,1.00E-05
2022/8/12 23:00,305.78,1001.1,72.29,3.35,44.57,1.00E-05
2022/8/12 23:15,305.76,1001.19,70.78,3.46,45,1.00E-05
2022/8/12 23:30,305.74,1001.28,69.27,3.56,44.95,1.00E-05
2022/8/12 23:45,305.71,1001.37,67.75,3.66,44.85,1.00E-05
2022/8/13 0:00,305.69,1001.46,66.24,3.77,41.34,1.00E-05
2022/8/13 0:15,305.65,1001.47,63.76,3.97,41.28,1.00E-05
2022/8/13 0:30,305.61,1001.48,61.28,4.18,41.05,1.00E-05
2022/8/13 0:45,305.57,1001.48,58.8,4.38,40.51,1.00E-05
2022/8/13 1:00,305.53,1001.49,56.32,4.58,40.2,1.00E-05
2022/8/13 1:15,306.32,1001.5,55.12,4.59,39.78,1.00E-05
2022/8/13 1:30,307.11,1001.5,53.92,4.6,39.42,1.00E-05
2022/8/13 1:45,307.9,1001.51,52.71,4.6,39.25,1.00E-05
2022/8/13 2:00,308.69,1001.52,51.51,4.61,39.02,1.00E-05
2022/8/13 2:15,308.7,1001.49,50.68,4.6,38.46,1.00E-05
2022/8/13 2:30,308.71,1001.46,49.84,4.59,37.96,1.00E-05
2022/8/13 2:45,308.72,1001.43,49.01,4.58,37.58,1.00E-05
2022/8/13 3:00,308.73,1001.4,48.17,4.57,37.07,1.00E-05
2022/8/13 3:15,308.71,1001.33,47.55,4.55,36.45,1.00E-05
2022/8/13 3:30,308.69,1001.25,46.92,4.53,36.01,1.00E-05
2022/8/13 3:45,308.67,1001.17,46.3,4.52,35.99,1.00E-05
2022/8/13 4:00,308.65,1001.09,45.68,4.5,36.02,1.00E-05
2022/8/13 4:15,309.15,1000.9,45.05,4.42,36,1.00E-05
2022/8/13 4:30,309.64,1000.7,44.41,4.33,36.19,1.00E-05
2022/8/13 4:45,310.14,1000.51,43.78,4.25,36.17,1.00E-05
2022/8/13 5:00,310.63,1000.32,43.15,4.16,36.1,1.00E-05
2022/8/13 5:15,310.69,1000.24,42.6,4.05,35.64,1.00E-05
2022/8/13 5:30,310.74,1000.17,42.05,3.95,35.69,1.00E-05
2022/8/13 5:45,310.79,1000.09,41.5,3.84,36.32,1.00E-05
2022/8/13 6:00,310.84,1000.02,40.96,3.73,37.48,1.00E-05
2022/8/13 6:15,310.89,999.84,40.62,3.66,38.33,1.00E-05
2022/8/13 6:30,310.94,999.67,40.28,3.59,38.66,1.00E-05
2022/8/13 6:45,310.99,999.49,39.94,3.52,38.11,1.00E-05
2022/8/13 7:00,311.04,999.32,39.6,3.44,37.75,1.00E-05
2022/8/13 7:15,311,999.21,39.38,3.34,37.46,1.00E-05
2022/8/13 7:30,310.97,999.09,39.17,3.24,37.6,1.00E-05
2022/8/13 7:45,310.93,998.98,38.95,3.14,38.66,1.00E-05
2022/8/13 8:00,310.9,998.87,38.73,3.04,39.51,1.00E-05
2022/8/13 8:15,310.93,998.81,39.18,2.78,40.41,1.00E-05
2022/8/13 8:30,310.96,998.75,39.64,2.52,41.67,1.00E-05
2022/8/13 8:45,311,998.69,40.09,2.25,42.07,1.00E-05
2022/8/13 9:00,311.03,998.63,40.54,1.99,42.27,1.00E-05
2022/8/13 9:15,310.37,998.66,42.42,1.66,42.56,1.00E-05
2022/8/13 9:30,309.7,998.69,44.29,1.33,43.24,1.00E-05
2022/8/13 9:45,309.04,998.72,46.17,0.99,43.93,1.00E-05
2022/8/13 10:00,308.38,998.75,48.05,0.66,44.2,1.00E-05
2022/8/13 10:15,308.06,998.69,49.91,0.83,44.28,1.00E-05
2022/8/13 10:30,307.73,998.63,51.77,1.01,43.99,1.00E-05
2022/8/13 10:45,307.41,998.56,53.63,1.19,44.38,1.00E-05
2022/8/13 11:00,307.09,998.5,55.49,1.36,45.19,1.00E-05
2022/8/13 11:15,306.9,998.62,56.97,1.47,46.26,1.00E-05
2022/8/13 11:30,306.71,998.73,58.45,1.58,47.23,1.00E-05
2022/8/13 11:45,306.52,998.84,59.93,1.68,48.33,1.00E-05
2022/8/13 12:00,306.33,998.95,61.42,1.79,48.99,1.00E-05
2022/8/13 12:15,306.32,999.23,62.48,1.78,49.42,1.00E-05
2022/8/13 12:30,306.32,999.52,63.55,1.77,49.52,1.00E-05
2022/8/13 12:45,306.31,999.8,64.62,1.76,49.3,1.00E-05
2022/8/13 13:00,306.31,1000.08,65.69,1.75,48.37,1.00E-05
2022/8/13 13:15,306.09,1000.19,66.66,1.74,47.75,1.00E-05
2022/8/13 13:30,305.87,1000.3,67.63,1.73,47.62,1.00E-05
2022/8/13 13:45,305.65,1000.41,68.59,1.72,48.24,1.00E-05
2022/8/13 14:00,305.43,1000.52,69.56,1.71,48.51,1.00E-05
2022/8/13 14:15,305,1000.56,70.38,1.69,48.69,1.00E-05
2022/8/13 14:30,304.58,1000.6,71.2,1.67,48.29,1.00E-05
2022/8/13 14:45,304.15,1000.64,72.02,1.65,48.12,1.00E-05
2022/8/13 15:00,303.73,1000.68,72.84,1.63,47.78,1.00E-05
2022/8/13 15:15,303.73,1000.75,73.3,1.63,47.55,1.00E-05
2022/8/13 15:30,303.73,1000.82,73.76,1.62,47.59,1.00E-05
2022/8/13 15:45,303.73,1000.89,74.23,1.62,47.32,1.00E-05
2022/8/13 16:00,303.73,1000.96,74.69,1.61,46.39,1.00E-05
2022/8/13 16:15,303.57,1000.92,74.77,1.61,45.74,1.00E-05
2022/8/13 16:30,303.42,1000.89,74.84,1.6,44.85,1.00E-05
2022/8/13 16:45,303.26,1000.85,74.92,1.6,43.93,1.00E-05
2022/8/13 17:00,303.1,1000.82,75,1.59,42.92,1.00E-05
2022/8/13 17:15,303.08,1000.61,74.95,1.64,42.14,1.00E-05
2022/8/13 17:30,303.06,1000.41,74.91,1.68,41.76,1.00E-05
2022/8/13 17:45,303.04,1000.21,74.86,1.73,41.79,1.00E-05
2022/8/13 18:00,303.02,1000.01,74.82,1.78,42.04,1.00E-05
2022/8/13 18:15,303.11,1000.06,74.66,1.79,42.02,1.00E-05
2022/8/13 18:30,303.2,1000.11,74.5,1.8,42.23,1.00E-05
2022/8/13 18:45,303.3,1000.16,74.34,1.81,42.3,1.00E-05
2022/8/13 19:00,303.39,1000.21,74.18,1.83,42.44,1.00E-05
2022/8/13 19:15,303.19,1000.16,74.11,1.81,43.04,1.00E-05
2022/8/13 19:30,302.98,1000.1,74.03,1.8,43.09,1.00E-05
2022/8/13 19:45,302.78,1000.05,73.96,1.79,42.75,1.00E-05
2022/8/13 20:00,302.57,1000,73.89,1.77,42.2,1.00E-05
2022/8/13 20:15,302.55,1000.04,73.81,1.78,42.07,1.00E-05
2022/8/13 20:30,302.52,1000.09,73.74,1.78,41.65,1.00E-05
2022/8/13 20:45,302.5,1000.13,73.66,1.79,41.51,1.00E-05
2022/8/13 21:00,302.48,1000.18,73.59,1.79,41.48,1.00E-05
2022/8/13 21:15,303.14,1000.18,74.72,1.72,41.35,1.00E-05
2022/8/13 21:30,303.81,1000.18,75.85,1.65,41.15,1.00E-05
2022/8/13 21:45,304.47,1000.18,76.98,1.58,41.48,1.00E-05
2022/8/13 22:00,305.14,1000.18,78.11,1.51,42.35,1.00E-05
2022/8/13 22:15,305.34,1000.28,77.96,1.67,43.02,1.00E-05
2022/8/13 22:30,305.55,1000.38,77.81,1.83,43.55,1.00E-05
2022/8/13 22:45,305.76,1000.47,77.66,1.99,43.78,1.00E-05
2022/8/13 23:00,305.97,1000.57,77.51,2.15,44.13,1.00E-05
2022/8/13 23:15,305.91,1000.76,75.34,2.19,44.23,1.00E-05
2022/8/13 23:30,305.85,1000.95,73.16,2.23,43.8,1.00E-05
2022/8/13 23:45,305.79,1001.15,70.99,2.27,43.39,1.00E-05
2022/8/14 0:00,305.73,1001.34,68.81,2.3,42.33,1.00E-05
2022/8/14 0:15,305.71,1001.27,66.38,2.54,42.25,1.00E-05
2022/8/14 0:30,305.69,1001.19,63.95,2.78,42.07,1.00E-05
2022/8/14 0:45,305.67,1001.12,61.51,3.01,42.46,1.00E-05
2022/8/14 1:00,305.64,1001.05,59.08,3.25,42.97,1.00E-05
2022/8/14 1:15,306.48,1001.16,57.13,3.55,43.28,1.00E-05
2022/8/14 1:30,307.31,1001.27,55.18,3.84,43.59,1.00E-05
2022/8/14 1:45,308.15,1001.39,53.23,4.14,43.84,1.00E-05
2022/8/14 2:00,308.98,1001.5,51.28,4.44,44.27,1.00E-05
2022/8/14 2:15,308.92,1001.51,50.41,4.49,43.97,1.00E-05
2022/8/14 2:30,308.87,1001.53,49.55,4.53,43.4,1.00E-05
2022/8/14 2:45,308.81,1001.55,48.69,4.58,43.2,1.00E-05
2022/8/14 3:00,308.75,1001.56,47.83,4.63,43.18,1.00E-05
